Question,Bot
0,est ce que je peux être passagé dans l'auto de mon ami,"Les services de transport en commun demeurent opérationnels et représentent un service essentiel pour permettre, notamment, au personnel du réseau de la santé et des services sociaux de se déplacer. Les sociétés de transport du Québec ont accentué la fréquence de l’entretien de leurs véhicules et installations. Les usagers sont tout de même invités à appliquer les consignes sanitaires habituelles et à conserver, dans la mesure du possible, une distance de deux mètres avec les autres personnes pr"
0,puis-je aller à mon chalet dans une autre région?,Consultez la politique de la plateforme d’hébergement collaboratif en question. La plupart ont convenu de mesures de soutien en lien avec la crise sanitaire actuelle ou prévoient des clauses pour force ma
0,Informations pour les parents d’enfants de 0 à 17 ans,"Il est possible d’aller livrer de l’épicerie à une personne âgée ou une personne ayant un système immunitaire affaibli uniquement si vous ne présentez aucun symptôme et ne revenez pas de voyage depuis moins de 14 jours. En tout temps, il importe de conserver une distance entre les personnes, d’éviter les contacts directs et de respecter les règles d’hygiène habituelles lorsque vous toussez ou éte"
0,"bonjour, peut-on se rendre au mont orford si on vient de montréal",80 % des personnes infectées guérissent sans traitement particulier. Il existe des groupes de personnes à risque de décéder à la suite des complications respiratoires graves si elles sont infectées par le coronavirus. Il pourrait s’agir d’une pneumonie ou d’un syndrome respiratoire aigu. **Les personnes infectées au coronavirus (COVID-19) à risque de décès sont :** *   les personnes âgées de 70 ans et plus; *   les personnes avec les conditions suivantes :     *   maladies chroniques cardiaques;
0,Symptômes et traitements,"Les établissements des secteurs économiques suivants pourront rouvrir : *   l’ensemble des secteurs de l’industrie de la construction; *   les commerces de détail (établissements avec un accès extérieur habituellement utilisé par la clientèle) ainsi que leur chaîne d’approvisionnement; *   les entreprises du secteur manufacturier. Pour connaître les dates et modalités encadrant ces réouvertures, consultez la page [Reprise graduelle des activités en lien avec les mesures de ralentissement de la C"
0,comment puis-,*   [Soutenir le réseau de la santé](https://jecontribuecovid19.gouv.qc.ca/)  *   [Participer à une étude clinique pour le traitement des personnes testées positives à la COVID-19](https://www.colcorona.org/)  *   [Soutenir le réseau des services de garde éducatifs à l'enfance](https://www.quebec.ca/famille-et-soutien-aux-personnes/servicesgardeeducatifsenfance-covid19/#c58397) *   [Donnez du sang](https://www.hema-quebec.qc.ca/index.fr.html)  *   [Devenir bénévole](https://www.jebenevol
0,rassemblement dans une maison,"Misez sur des stratégies de socialisation à distance, qui vous aideront à maintenir et même augmenter les liens avec vos proches en utilisant des moyens de communication alternatifs. Il ne faut pas minimiser les effets positifs de la socialisation à distance, puisque le maintien de vos relations sociales a un impact positif sur votre santé physique et psychologique dans chaque étape de la vie. Par exemple, vous pouvez utiliser des moyens de communication directs, indirects ou encore vous montrer"
0,quelle mesure pour la reprise des consignes de bouteille?,Toute personne ayant fréquenté tout lieu public doit surveiller ses symptômes et respecter les consignes sanitaires suivantes : *   [Lavez-vous les mains](https://www.quebec.ca/sante/conseils-et-prevention/prevention-des-accidents-des-lesions-et-des-maladies/lavage-des-mains/) souvent à l'eau tiède courante et au savon pendant au moins 20 secondes. *   Utilisez un désinfectant à base d'alcool si vous n'avez pas accès à de l'eau et à du savon. *   Observez les règles d'hygiène lorsque vous tousse
0,centre d'achat,"Si vous ou votre enfant avez des irritations de la peau ou une réaction allergique ou inflammatoire de la peau lorsque vous vous lavez les mains avec du gel hydroalcoolique, veuillez cesser l’utilisation de ce produit. Utilisez plutôt de l’eau et du savon pour vous laver les mains. Le lavage fréquent des mains et le lavage des mains avec du gel hydroalcoolique peuvent causer une sécheresse de la peau. Afin de prévenir cette sécheresse, il est recommandé d’appliquer de la crème hydratante sur les"
0,est-ce que je peux aller visiter mon frère à mont laurier,80 % des personnes infectées guérissent sans traitement particulier. Il existe des groupes de personnes à risque de décéder à la suite des complications respiratoires graves si elles sont infectées par le coronavirus. Il pourrait s’agir d’une pneumonie ou d’un syndrome respiratoire aigu. **Les personnes infectées au coronavirus (COVID-19) à risque de décès sont :** *   les personnes âgées de 70 ans et plus; *   les personnes avec les conditions suivantes :     *   maladies chroniques cardiaques;
0,les restaurants peuvent t ils servir au table,"Les établissements des secteurs économiques suivants pourront rouvrir : *   l’ensemble des secteurs de l’industrie de la construction; *   les commerces de détail (établissements avec un accès extérieur habituellement utilisé par la clientèle) ainsi que leur chaîne d’approvisionnement; *   les entreprises du secteur manufacturier. Pour connaître les dates et modalités encadrant ces réouvertures, consultez la page [Reprise graduelle des activités en lien avec les mesures de ralentissement de la C"
0,ou appliquer pour la prime de $4.00 de l'heure pour prepose dans milieu prive?,"Les établissements des secteurs économiques suivants pourront rouvrir : *   l’ensemble des secteurs de l’industrie de la construction; *   les commerces de détail (établissements avec un accès extérieur habituellement utilisé par la clientèle) ainsi que leur chaîne d’approvisionnement; *   les entreprises du secteur manufacturier. Pour connaître les dates et modalités encadrant ces réouvertures, consultez la page [Reprise graduelle des activités en lien avec les mesures de ralentissement de la C"
0,le covid-19 peut-il se transmettre par un câlin ?,"Le coronavirus (COVID‑19) peut vivre sur les objets et surfaces. Sa durée de vie est de quelques heures à plusieurs jours. Cela dépend notamment du type de surface (par exemple : cuivre, carton, acier inoxydable, plastique), de la température et de l’humidité ambiante. Il est donc important que vous laviez les comptoirs, les lavabos, les poignées de porte et toutes les surfaces fréquemment touchées par les mains. Le nettoyage et la désinfection sont très efficaces pour éliminer le virus. "
0,entre voisin est -il permis pour commision,"Si vous ou votre enfant avez des irritations de la peau ou une réaction allergique ou inflammatoire de la peau lorsque vous vous lavez les mains avec du gel hydroalcoolique, veuillez cesser l’utilisation de ce produit. Utilisez plutôt de l’eau et du savon pour vous laver les mains. Le lavage fréquent des mains et le lavage des mains avec du gel hydroalcoolique peuvent causer une sécheresse de la peau. Afin de prévenir cette sécheresse, il est recommandé d’appliquer de la crème hydratante sur les"
0,location chalet long terme - est-ce permis,"*   Les hôtels et les motels. *   Les campings désignés pour l’accueil des _snowbirds_, lesquels sont répertoriés sur le site de Camping Québec. Tous les terrains de camping doivent demeurer fermés, à l’exception des terrains qui accueillent les _snowbirds_ n’ayant pas d’autre option de logement en sol québécois. Pour accueillir ces derniers, le camping doit offrir les trois services (eau, électricité, égout) afin de s’assurer que le campeur peut demeurer en confinement obligatoire pendant 14 jo"
0,voiture puis-je transporter quelqu'un,"Les services de transport en commun demeurent opérationnels et représentent un service essentiel pour permettre, notamment, au personnel du réseau de la santé et des services sociaux de se déplacer. Les sociétés de transport du Québec ont accentué la fréquence de l’entretien de leurs véhicules et installations. Les usagers sont tout de même invités à appliquer les consignes sanitaires habituelles et à conserver, dans la mesure du possible, une distance de deux mètres avec les autres personnes pr"
0,bonjour le covoiturage est-il permis pour une personne n'ayant pas de voiture,"Des médicaments en vente libre peuvent être utilisés pour soulager les symptômes de la maladie à coronavirus (COVID‑19). Avant d’en faire usage, lisez attentivement les étiquettes et respectez les doses recommandées. **Il est fortement recommandé de demander conseil à votre pharmacien** avant d’utiliser des médicaments en vente libre en présence de symptômes. Évitez de prendre en même temps des produits qui contiennent les mêmes ingrédients comme du Tylenol MD et du Tylenol sinus"
0,on as tu le droit de prendre des passagers dans notre voiture ,"Les services de transport en commun demeurent opérationnels et représentent un service essentiel pour permettre, notamment, au personnel du réseau de la santé et des services sociaux de se déplacer. Les sociétés de transport du Québec ont accentué la fréquence de l’entretien de leurs véhicules et installations. Les usagers sont tout de même invités à appliquer les consignes sanitaires habituelles et à conserver, dans la mesure du possible, une distance de deux mètres avec les autres personnes pr"
0,"bonjour, je suis enseignante et je me pose la question suivante. lorsqu'un enfant a présenté des symptômes pouvant être reliés au covid-19 y a-t-il une période d'exclusion de cet enfant dans le milieu scolaire. par exemple, s'il a fait de la fièvre durant la fin de semaine, peut-il être admis à l'école le lundi? ",Toute personne ayant fréquenté tout lieu public doit surveiller ses symptômes et respecter les consignes sanitaires suivantes : *   [Lavez-vous les mains](https://www.quebec.ca/sante/conseils-et-prevention/prevention-des-accidents-des-lesions-et-des-maladies/lavage-des-mains/) souvent à l'eau tiède courante et au savon pendant au moins 20 secondes. *   Utilisez un désinfectant à base d'alcool si vous n'avez pas accès à de l'eau et à du savon. *   Observez les règles d'hygiène lorsque vous tousse
0,Je crois avoir attrappé le coronavirus. Que dois-je faire ?,"Dans un contexte de pandémie, de nombreuses personnes vivront des réactions de stress, d’anxiété et de déprime. Pour vous aider à minimiser les répercussions de telles réactions dans votre vie, consultez la page [Stress, anxiété et déprime associés à la maladie à coronavirus COVID‑19](https://www.quebec.ca/sante/problemes-de-sante/a-z/coronavirus-2019/stress-anxiete-et-deprime-associes-a-la-maladie-a-coronavirus-covid-19/). Aucun traitement spécifique ni vaccin n’existe pour la COVID‑19. Des tra"
0,"Si un client tousse et présente des symptômes, devrais-je lui dire de quitter l'épicerie?",Consultez la [liste des services et activités prioritaires](https://www.quebec.ca/sante/problemes-de-sante/a-z/coronavirus-2019/fermeture-endroits-publics-commerces-services-covi
0,proches aidantes,80 % des personnes infectées guérissent sans traitement particulier. Il existe des groupes de personnes à risque de décéder à la suite des complications respiratoires graves si elles sont infectées par le coronavirus. Il pourrait s’agir d’une pneumonie ou d’un syndrome respiratoire aigu. **Les personnes infectées au coronavirus (COVID-19) à risque de décès sont :** *   les personnes âgées de 70 ans et plus; *   les personnes avec les conditions suivantes :     *   maladies chroniques cardiaques;
0,pas les transports en commun,"Les services de transport en commun demeurent opérationnels et représentent un service essentiel pour permettre, notamment, au personnel du réseau de la santé et des services sociaux de se déplacer. Les sociétés de transport du Québec ont accentué la fréquence de l’entretien de leurs véhicules et installations. Les usagers sont tout de même invités à appliquer les consignes sanitaires habituelles et à conserver, dans la mesure du possible, une distance de deux mètres avec les autres personnes pr"
0,enfants  travaille,"Si vous ou votre enfant avez des irritations de la peau ou une réaction allergique ou inflammatoire de la peau lorsque vous vous lavez les mains avec du gel hydroalcoolique, veuillez cesser l’utilisation de ce produit. Utilisez plutôt de l’eau et du savon pour vous laver les mains. Le lavage fréquent des mains et le lavage des mains avec du gel hydroalcoolique peuvent causer une sécheresse de la peau. Afin de prévenir cette sécheresse, il est recommandé d’appliquer de la crème hydratante sur les"
0,puis-je faire un feu à l’extérieur avec des amis si nous respectons la distanciation ? ,Toute personne ayant fréquenté tout lieu public doit surveiller ses symptômes et respecter les consignes sanitaires suivantes : *   [Lavez-vous les mains](https://www.quebec.ca/sante/conseils-et-prevention/prevention-des-accidents-des-lesions-et-des-maladies/lavage-des-mains/) souvent à l'eau tiède courante et au savon pendant au moins 20 secondes. *   Utilisez un désinfectant à base d'alcool si vous n'avez pas accès à de l'eau et à du savon. *   Observez les règles d'hygiène lorsque vous tousse
0,est-il permit recevoir amis sur une galerie extérieur?,"Misez sur des stratégies de socialisation à distance, qui vous aideront à maintenir et même augmenter les liens avec vos proches en utilisant des moyens de communication alternatifs. Il ne faut pas minimiser les effets positifs de la socialisation à distance, puisque le maintien de vos relations sociales a un impact positif sur votre santé physique et psychologique dans chaque étape de la vie. Par exemple, vous pouvez utiliser des moyens de communication directs, indirects ou encore vous montrer"
0,peut-on rouler à vélo en groupe de plus de deux personnes,"Des médicaments en vente libre peuvent être utilisés pour soulager les symptômes de la maladie à coronavirus (COVID‑19). Avant d’en faire usage, lisez attentivement les étiquettes et respectez les doses recommandées. **Il est fortement recommandé de demander conseil à votre pharmacien** avant d’utiliser des médicaments en vente libre en présence de symptômes. Évitez de prendre en même temps des produits qui contiennent les mêmes ingrédients comme du Tylenol MD et du Tylenol sinus"
0, a cause du covid-19 est ce que nous avoir le droit etre deux dans une automobile ,Toute personne ayant fréquenté tout lieu public doit surveiller ses symptômes et respecter les consignes sanitaires suivantes : *   [Lavez-vous les mains](https://www.quebec.ca/sante/conseils-et-prevention/prevention-des-accidents-des-lesions-et-des-maladies/lavage-des-mains/) souvent à l'eau tiède courante et au savon pendant au moins 20 secondes. *   Utilisez un désinfectant à base d'alcool si vous n'avez pas accès à de l'eau et à du savon. *   Observez les règles d'hygiène lorsque vous tousse
0,puis-je coucher à mon chalet,Consultez la politique de la plateforme d’hébergement collaboratif en question. La plupart ont convenu de mesures de soutien en lien avec la crise sanitaire actuelle ou prévoient des clauses pour force ma
0,rassemblement dans une maison,"Des médicaments en vente libre peuvent être utilisés pour soulager les symptômes de la maladie à coronavirus (COVID‑19). Avant d’en faire usage, lisez attentivement les étiquettes et respectez les doses recommandées. **Il est fortement recommandé de demander conseil à votre pharmacien** avant d’utiliser des médicaments en vente libre en présence de symptômes. Évitez de prendre en même temps des produits qui contiennent les mêmes ingrédients comme du Tylenol MD et du Tylenol sinus"
0,sans accès extérieur ?,Toute personne ayant fréquenté tout lieu public doit surveiller ses symptômes et respecter les consignes sanitaires suivantes : *   [Lavez-vous les mains](https://www.quebec.ca/sante/conseils-et-prevention/prevention-des-accidents-des-lesions-et-des-maladies/lavage-des-mains/) souvent à l'eau tiède courante et au savon pendant au moins 20 secondes. *   Utilisez un désinfectant à base d'alcool si vous n'avez pas accès à de l'eau et à du savon. *   Observez les règles d'hygiène lorsque vous tousse
0,prendre mon auto avec un passager qui n a pas la meme adresse c est possible,"Les services de transport en commun demeurent opérationnels et représentent un service essentiel pour permettre, notamment, au personnel du réseau de la santé et des services sociaux de se déplacer. Les sociétés de transport du Québec ont accentué la fréquence de l’entretien de leurs véhicules et installations. Les usagers sont tout de même invités à appliquer les consignes sanitaires habituelles et à conserver, dans la mesure du possible, une distance de deux mètres avec les autres personnes pr"
0,"pas de trans port en commun dans ma region , le covoiturage est il possible ?","Les services de transport en commun demeurent opérationnels et représentent un service essentiel pour permettre, notamment, au personnel du réseau de la santé et des services sociaux de se déplacer. Les sociétés de transport du Québec ont accentué la fréquence de l’entretien de leurs véhicules et installations. Les usagers sont tout de même invités à appliquer les consignes sanitaires habituelles et à conserver, dans la mesure du possible, une distance de deux mètres avec les autres personnes pr"
0,je dois faire tondre mon chien. que puis-je faire?,Toute personne ayant fréquenté tout lieu public doit surveiller ses symptômes et respecter les consignes sanitaires suivantes : *   [Lavez-vous les mains](https://www.quebec.ca/sante/conseils-et-prevention/prevention-des-accidents-des-lesions-et-des-maladies/lavage-des-mains/) souvent à l'eau tiède courante et au savon pendant au moins 20 secondes. *   Utilisez un désinfectant à base d'alcool si vous n'avez pas accès à de l'eau et à du savon. *   Observez les règles d'hygiène lorsque vous tousse
0,puis-je me déplacer à mon chalet? ,Consultez la politique de la plateforme d’hébergement collaboratif en question. La plupart ont convenu de mesures de soutien en lien avec la crise sanitaire actuelle ou prévoient des clauses pour force ma
0,est-il permis de faire de la moto?,"Les services de transport en commun demeurent opérationnels et représentent un service essentiel pour permettre, notamment, au personnel du réseau de la santé et des services sociaux de se déplacer. Les sociétés de transport du Québec ont accentué la fréquence de l’entretien de leurs véhicules et installations. Les usagers sont tout de même invités à appliquer les consignes sanitaires habituelles et à conserver, dans la mesure du possible, une distance de deux mètres avec les autres personnes pr"
0,chsld soins dentaires,80 % des personnes infectées guérissent sans traitement particulier. Il existe des groupes de personnes à risque de décéder à la suite des complications respiratoires graves si elles sont infectées par le coronavirus. Il pourrait s’agir d’une pneumonie ou d’un syndrome respiratoire aigu. **Les personnes infectées au coronavirus (COVID-19) à risque de décès sont :** *   les personnes âgées de 70 ans et plus; *   les personnes avec les conditions suivantes :     *   maladies chroniques cardiaques;
0,"j’ai été admise aux urgences pour un problème d’hypertension. la dame qui était à mes côtés a été testée pour la covod-19.  je suis une travailleuse en cpe, dois-je me mettre en isolement?  ","Les principaux symptômes de la COVID‑19 sont les suivants : *   fièvre :     *   chez l’enfant : 38 °C (100,4 °F) et plus (température rectale),     *   chez l’adulte : 38 °C (100,4 °F) et plus (température buccale),     *   chez la personne aînée : 37,8 °C (100 °F) et plus (température buccale),     *   ou 1,1 °C de plus que la valeur habituelle d’une personne; *   apparition ou aggravation d’une toux; *   difficultés respiratoires; *   chez l’enfant : 38 °C (100,4 °F) et plus (température rect"
0,voiture puis-je transporter quelqu'un,"Des médicaments en vente libre peuvent être utilisés pour soulager les symptômes de la maladie à coronavirus (COVID‑19). Avant d’en faire usage, lisez attentivement les étiquettes et respectez les doses recommandées. **Il est fortement recommandé de demander conseil à votre pharmacien** avant d’utiliser des médicaments en vente libre en présence de symptômes. Évitez de prendre en même temps des produits qui contiennent les mêmes ingrédients comme du Tylenol MD et du Tylenol sinus"
0,est-ce que deux personnes n'habitant pas à la meme adresse peuvent circuler dans la meme voiture,"Des médicaments en vente libre peuvent être utilisés pour soulager les symptômes de la maladie à coronavirus (COVID‑19). Avant d’en faire usage, lisez attentivement les étiquettes et respectez les doses recommandées. **Il est fortement recommandé de demander conseil à votre pharmacien** avant d’utiliser des médicaments en vente libre en présence de symptômes. Évitez de prendre en même temps des produits qui contiennent les mêmes ingrédients comme du Tylenol MD et du Tylenol sinus"
0,je reste a lavaltrie est-ce que je peux aller a l'hôpital avec ma mère qui reste a montréal,80 % des personnes infectées guérissent sans traitement particulier. Il existe des groupes de personnes à risque de décéder à la suite des complications respiratoires graves si elles sont infectées par le coronavirus. Il pourrait s’agir d’une pneumonie ou d’un syndrome respiratoire aigu. **Les personnes infectées au coronavirus (COVID-19) à risque de décès sont :** *   les personnes âgées de 70 ans et plus; *   les personnes avec les conditions suivantes :     *   maladies chroniques cardiaques;
0,"je demeure à st-maurice en mauricie, puis-je me déplacer vers grand-mère et trois-rivières, j'ai 77 ans",80 % des personnes infectées guérissent sans traitement particulier. Il existe des groupes de personnes à risque de décéder à la suite des complications respiratoires graves si elles sont infectées par le coronavirus. Il pourrait s’agir d’une pneumonie ou d’un syndrome respiratoire aigu. **Les personnes infectées au coronavirus (COVID-19) à risque de décès sont :** *   les personnes âgées de 70 ans et plus; *   les personnes avec les conditions suivantes :     *   maladies chroniques cardiaques;
0,utiliser terrain des condos,Consultez la politique de la plateforme d’hébergement collaboratif en question. La plupart ont convenu de mesures de soutien en lien avec la crise sanitaire actuelle ou prévoient des clauses pour force ma
0,est-ce que je peux me rendre dans les laurentides?,"Les services de transport en commun demeurent opérationnels et représentent un service essentiel pour permettre, notamment, au personnel du réseau de la santé et des services sociaux de se déplacer. Les sociétés de transport du Québec ont accentué la fréquence de l’entretien de leurs véhicules et installations. Les usagers sont tout de même invités à appliquer les consignes sanitaires habituelles et à conserver, dans la mesure du possible, une distance de deux mètres avec les autres personnes pr"
0,je dois déménager je suis actuellement en résidence étudiante et je veux faire appelle a mes parents qui sont dans une autre région que doisfaire ?,"Des médicaments en vente libre peuvent être utilisés pour soulager les symptômes de la maladie à coronavirus (COVID‑19). Avant d’en faire usage, lisez attentivement les étiquettes et respectez les doses recommandées. **Il est fortement recommandé de demander conseil à votre pharmacien** avant d’utiliser des médicaments en vente libre en présence de symptômes. Évitez de prendre en même temps des produits qui contiennent les mêmes ingrédients comme du Tylenol MD et du Tylenol sinus"
0,j'aimerai savoir si les consultations privées ayant 2 mètre de distances entre les gens sont permises?,80 % des personnes infectées guérissent sans traitement particulier. Il existe des groupes de personnes à risque de décéder à la suite des complications respiratoires graves si elles sont infectées par le coronavirus. Il pourrait s’agir d’une pneumonie ou d’un syndrome respiratoire aigu. **Les personnes infectées au coronavirus (COVID-19) à risque de décès sont :** *   les personnes âgées de 70 ans et plus; *   les personnes avec les conditions suivantes :     *   maladies chroniques cardiaques;
0,est-ce quee mes enfants peuvent jouer avec leurs amis ?,"Si vous ou votre enfant avez des irritations de la peau ou une réaction allergique ou inflammatoire de la peau lorsque vous vous lavez les mains avec du gel hydroalcoolique, veuillez cesser l’utilisation de ce produit. Utilisez plutôt de l’eau et du savon pour vous laver les mains. Le lavage fréquent des mains et le lavage des mains avec du gel hydroalcoolique peuvent causer une sécheresse de la peau. Afin de prévenir cette sécheresse, il est recommandé d’appliquer de la crème hydratante sur les"
0,est ce que je peux garder mes petits enfant de 10 et 8 ans dehors pendant 4 heures j'ai 74 ans,Consultez la politique de la plateforme d’hébergement collaboratif en question. La plupart ont convenu de mesures de soutien en lien avec la crise sanitaire actuelle ou prévoient des clauses pour force ma
0,Je crois avoir attrappé le coronavirus. Que dois-je faire ?,"Les principaux symptômes de la COVID‑19 sont les suivants : *   fièvre :     *   chez l’enfant : 38 °C (100,4 °F) et plus (température rectale),     *   chez l’adulte : 38 °C (100,4 °F) et plus (température buccale),     *   chez la personne aînée : 37,8 °C (100 °F) et plus (température buccale),     *   ou 1,1 °C de plus que la valeur habituelle d’une personne; *   apparition ou aggravation d’une toux; *   difficultés respiratoires; *   chez l’enfant : 38 °C (100,4 °F) et plus (température rect"
0," nous sommes de mtl, et voulons aller a notre club de chasse qui est dans une autre region, pouvons nous y aller.",Les établissements de santé tolèrent les visites en cas de situations exceptionnelles ou humanitaires. Le gouvernement du Québec interdit les visites non essenti
0,retour au travail ,*   [Soutenir le réseau de la santé](https://jecontribuecovid19.gouv.qc.ca/)  *   [Participer à une étude clinique pour le traitement des personnes testées positives à la COVID-19](https://www.colcorona.org/)  *   [Soutenir le réseau des services de garde éducatifs à l'enfance](https://www.quebec.ca/famille-et-soutien-aux-personnes/servicesgardeeducatifsenfance-covid19/#c58397) *   [Donnez du sang](https://www.hema-quebec.qc.ca/index.fr.html)  *   [Devenir bénévole](https://www.jebenevol
0,le covid est-il dangereux ?,"Le coronavirus (COVID‑19) peut vivre sur les objets et surfaces. Sa durée de vie est de quelques heures à plusieurs jours. Cela dépend notamment du type de surface (par exemple : cuivre, carton, acier inoxydable, plastique), de la température et de l’humidité ambiante. Il est donc important que vous laviez les comptoirs, les lavabos, les poignées de porte et toutes les surfaces fréquemment touchées par les mains. Le nettoyage et la désinfection sont très efficaces pour éliminer le virus. "
0,puis-je me rendre en ontario,"Les services de transport en commun demeurent opérationnels et représentent un service essentiel pour permettre, notamment, au personnel du réseau de la santé et des services sociaux de se déplacer. Les sociétés de transport du Québec ont accentué la fréquence de l’entretien de leurs véhicules et installations. Les usagers sont tout de même invités à appliquer les consignes sanitaires habituelles et à conserver, dans la mesure du possible, une distance de deux mètres avec les autres personnes pr"
0,est ce que je peux faire installer mon air climatisé par un ami,Consultez la politique de la plateforme d’hébergement collaboratif en question. La plupart ont convenu de mesures de soutien en lien avec la crise sanitaire actuelle ou prévoient des clauses pour force ma
0,Les épreuves ministérielles & diplomation,"Si vous ou votre enfant avez des irritations de la peau ou une réaction allergique ou inflammatoire de la peau lorsque vous vous lavez les mains avec du gel hydroalcoolique, veuillez cesser l’utilisation de ce produit. Utilisez plutôt de l’eau et du savon pour vous laver les mains. Le lavage fréquent des mains et le lavage des mains avec du gel hydroalcoolique peuvent causer une sécheresse de la peau. Afin de prévenir cette sécheresse, il est recommandé d’appliquer de la crème hydratante sur les"
0,"si une personne a un chalet dans le bas du fleuve, aurais-t-elle le droit d'aller à l'épicerie en arrivant",Consultez la politique de la plateforme d’hébergement collaboratif en question. La plupart ont convenu de mesures de soutien en lien avec la crise sanitaire actuelle ou prévoient des clauses pour force ma
0,"bonjour, est-il possible de louer un chalet pour une fin de semaine, en dehors de montréal ? ",Consultez la politique de la plateforme d’hébergement collaboratif en question. La plupart ont convenu de mesures de soutien en lien avec la crise sanitaire actuelle ou prévoient des clauses pour force ma
0,ai je le droit de me rendre à rimouski,"Les services de transport en commun demeurent opérationnels et représentent un service essentiel pour permettre, notamment, au personnel du réseau de la santé et des services sociaux de se déplacer. Les sociétés de transport du Québec ont accentué la fréquence de l’entretien de leurs véhicules et installations. Les usagers sont tout de même invités à appliquer les consignes sanitaires habituelles et à conserver, dans la mesure du possible, une distance de deux mètres avec les autres personnes pr"
0,est ce que je peux faire du covoiturage,"Les services de transport en commun demeurent opérationnels et représentent un service essentiel pour permettre, notamment, au personnel du réseau de la santé et des services sociaux de se déplacer. Les sociétés de transport du Québec ont accentué la fréquence de l’entretien de leurs véhicules et installations. Les usagers sont tout de même invités à appliquer les consignes sanitaires habituelles et à conserver, dans la mesure du possible, une distance de deux mètres avec les autres personnes pr"
0,puis-je me rendre en ontario,"Des médicaments en vente libre peuvent être utilisés pour soulager les symptômes de la maladie à coronavirus (COVID‑19). Avant d’en faire usage, lisez attentivement les étiquettes et respectez les doses recommandées. **Il est fortement recommandé de demander conseil à votre pharmacien** avant d’utiliser des médicaments en vente libre en présence de symptômes. Évitez de prendre en même temps des produits qui contiennent les mêmes ingrédients comme du Tylenol MD et du Tylenol sinus"
0,est ce que je peux inviter des amis a souper,"Des médicaments en vente libre peuvent être utilisés pour soulager les symptômes de la maladie à coronavirus (COVID‑19). Avant d’en faire usage, lisez attentivement les étiquettes et respectez les doses recommandées. **Il est fortement recommandé de demander conseil à votre pharmacien** avant d’utiliser des médicaments en vente libre en présence de symptômes. Évitez de prendre en même temps des produits qui contiennent les mêmes ingrédients comme du Tylenol MD et du Tylenol sinus"
0,j'ai une bourse d'étude j'ai le droit à la bonification que le gouvernement donne?,"Si vous ou votre enfant avez des irritations de la peau ou une réaction allergique ou inflammatoire de la peau lorsque vous vous lavez les mains avec du gel hydroalcoolique, veuillez cesser l’utilisation de ce produit. Utilisez plutôt de l’eau et du savon pour vous laver les mains. Le lavage fréquent des mains et le lavage des mains avec du gel hydroalcoolique peuvent causer une sécheresse de la peau. Afin de prévenir cette sécheresse, il est recommandé d’appliquer de la crème hydratante sur les"
0,je demeure aux éboulements est-ce que je peux aller à quebec,Consultez la politique de la plateforme d’hébergement collaboratif en question. La plupart ont convenu de mesures de soutien en lien avec la crise sanitaire actuelle ou prévoient des clauses pour force ma
0,je fais de la fièvre ,"Des médicaments en vente libre peuvent être utilisés pour soulager les symptômes de la maladie à coronavirus (COVID‑19). Avant d’en faire usage, lisez attentivement les étiquettes et respectez les doses recommandées. **Il est fortement recommandé de demander conseil à votre pharmacien** avant d’utiliser des médicaments en vente libre en présence de symptômes. Évitez de prendre en même temps des produits qui contiennent les mêmes ingrédients comme du Tylenol MD et du Tylenol sinus"
0,entretient ménager résidentielle ,"Les établissements des secteurs économiques suivants pourront rouvrir : *   l’ensemble des secteurs de l’industrie de la construction; *   les commerces de détail (établissements avec un accès extérieur habituellement utilisé par la clientèle) ainsi que leur chaîne d’approvisionnement; *   les entreprises du secteur manufacturier. Pour connaître les dates et modalités encadrant ces réouvertures, consultez la page [Reprise graduelle des activités en lien avec les mesures de ralentissement de la C"
0,un rassemblement de combien de personnes est permis,"Il est demandé aux citoyens de ne pas composer le 911 pour dénoncer un rassemblement afin d’éviter d’engorger les lignes téléphoniques des centres d'urgence 911. Si vous êtes témoin d’une situation sérieuse qui nécessite une intervention policière, vous pouvez communiquer avec le [service de police qui dessert votre territoire](https://www.securitepublique.gouv.qc.ca/police/bottin.html) . La sensibilisation et l’information sont les approches privilégiées par l’ensemble des corps policiers au Qu"
0,"bonjour, je suis enseignante et je me pose la question suivante. lorsqu'un enfant a présenté des symptômes pouvant être reliés au covid-19 y a-t-il une période d'exclusion de cet enfant dans le milieu scolaire. par exemple, s'il a fait de la fièvre durant la fin de semaine, peut-il être admis à l'école le lundi? ",Toute personne ayant fréquenté tout lieu public doit surveiller ses symptômes et respecter les consignes sanitaires suivantes : *   [Lavez-vous les mains](https://www.quebec.ca/sante/conseils-et-prevention/prevention-des-accidents-des-lesions-et-des-maladies/lavage-des-mains/) souvent à l'eau tiède courante et au savon pendant au moins 20 secondes. *   Utilisez un désinfectant à base d'alcool si vous n'avez pas accès à de l'eau et à du savon. *   Observez les règles d'hygiène lorsque vous tousse
0,est-ce que je peux me rendre dans les laurentides?,"Des médicaments en vente libre peuvent être utilisés pour soulager les symptômes de la maladie à coronavirus (COVID‑19). Avant d’en faire usage, lisez attentivement les étiquettes et respectez les doses recommandées. **Il est fortement recommandé de demander conseil à votre pharmacien** avant d’utiliser des médicaments en vente libre en présence de symptômes. Évitez de prendre en même temps des produits qui contiennent les mêmes ingrédients comme du Tylenol MD et du Tylenol sinus"
