"est-ce que je peux aller à l'épicerie ?","Vous pouvez apporter vos sacs réutilisables chez les détaillants, mais vous devrez emballer vos achats. Pour limiter les manipulations et la propagation du virus, l’Institut national de santé publique du Québec (INSPQ) recommande de ne pas offrir le service d’emballage en général. Une entreprise peut toutefois choisir d’offrir le service d’emballage uniquement au moyen des sacs ou des boîtes qu’elle possède. Elle limite de cette façon le contact des travailleurs avec des objets potentiellement contaminés. Tout en permettant d’augmenter la cadence du service à la clientèle, il est possible de réduire ainsi la présence de personnes autour des caisses."
"Si je veux utiliser les toilettes d'un restaurant qui offre des mets à emporter, est-ce possible?",Le restaurateur offrant des aliments ou des repas prêts à emporter peut choisir ou non de rendre les toilettes de son établissement accessibles au public. L’exploitant qui le fait devrait alors prévoir une procédure de nettoyage renforcée pour les surfaces les plus exposées au public. Il n’est pas recommandé de permettre aux clients d’avoir accès aux toilettes réservées au personnel.
Est-ce que les services religieux essentiels peuvent avoir lieu?,"Concernant les **lieux de cultes**, tous les rassemblements religieux de quelque confession que ce soit devront idéalement être suspendus, à moins d'être essentiels. Dans ce cas, la distanciation physique devra être observée."
Il se passe quoi avec les épiceries?,"Vous pouvez apporter vos sacs réutilisables chez les détaillants, mais vous devrez emballer vos achats. Pour limiter les manipulations et la propagation du virus, l’Institut national de santé publique du Québec (INSPQ) recommande de ne pas offrir le service d’emballage en général. Une entreprise peut toutefois choisir d’offrir le service d’emballage uniquement au moyen des sacs ou des boîtes qu’elle possède. Elle limite de cette façon le contact des travailleurs avec des objets potentiellement contaminés. Tout en permettant d’augmenter la cadence du service à la clientèle, il est possible de réduire ainsi la présence de personnes autour des caisses."
Je veux aller faire du soccer seul sur un terrain public.,"Il n’est pas recommandé d’utiliser des structures communes, quelles qu’elles soient. D’ailleurs, certaines villes comme Montréal et Québec en ont interdit l’accès."
Est-ce que les fermetures de commerces touchent les pharmacies et les épiceries?,Non. Les épiceries demeurent ouvertes du lundi au samedi inclusivement et les pharmacies demeurent ouvertes selon leurs horaires habituels. Des informations sur l’approvisionnement en médicaments et l’accès aux services pharmaceutiques sont disponibles dans un [document informatif ]( ) à cet effet. Il est possible de consulter la liste des activités et services qui peuvent demeurer ouverts dans la page [Réduction au minimum des services et activités non prioritaires]( ). À noter que le télétravail et le commerce en ligne sont permis en tout temps pour toutes les entreprises.
Puis-je aller à la pharmacie avec mon bébé ?,"Oui, en cas de nécessité. Cependant, dans la mesure du possible, il est préférable d’éviter de les amener à l’intérieur des commerces."
Les pharmacies sont-elles ouvertes ?,Non. Les épiceries demeurent ouvertes du lundi au samedi inclusivement et les pharmacies demeurent ouvertes selon leurs horaires habituels. Des informations sur l’approvisionnement en médicaments et l’accès aux services pharmaceutiques sont disponibles dans un [document informatif ]( ) à cet effet. Il est possible de consulter la liste des activités et services qui peuvent demeurer ouverts dans la page [Réduction au minimum des services et activités non prioritaires]( ). À noter que le télétravail et le commerce en ligne sont permis en tout temps pour toutes les entreprises.
"Quelle est la responsabilité du propriétaire d'un restaurant ou d'une épicerie quand un des clients présente des symtômes de COVID-19?","Il est de la responsabilité du propriétaire de l’établissement de prendre les mesures qu'il juge nécessaires pour préserver la santé publique dans son restaurant ou de son épicerie. Toutefois, ce n’est pas parce qu’une personne tousse qu’elle est infectée par le virus. Nous comptons sur le civisme et l’honnêteté des citoyens pour respecter les consignes de santé publique en cas de doute ou de contamination."
Est-ce que les pharmacies et les épiceries vont fermer?,Non. Les épiceries demeurent ouvertes du lundi au samedi inclusivement et les pharmacies demeurent ouvertes selon leurs horaires habituels. Des informations sur l’approvisionnement en médicaments et l’accès aux services pharmaceutiques sont disponibles dans un [document informatif ]( ) à cet effet. Il est possible de consulter la liste des activités et services qui peuvent demeurer ouverts dans la page [Réduction au minimum des services et activités non prioritaires]( ). À noter que le télétravail et le commerce en ligne sont permis en tout temps pour toutes les entreprises.
"L'épicerie a côté de chez moi, va-t-elle fermée aussi ?",Non. Les épiceries demeurent ouvertes du lundi au samedi inclusivement et les pharmacies demeurent ouvertes selon leurs horaires habituels. Des informations sur l’approvisionnement en médicaments et l’accès aux services pharmaceutiques sont disponibles dans un [document informatif ]( ) à cet effet. Il est possible de consulter la liste des activités et services qui peuvent demeurer ouverts dans la page [Réduction au minimum des services et activités non prioritaires]( ). À noter que le télétravail et le commerce en ligne sont permis en tout temps pour toutes les entreprises.
est-ce que les spectacles sont annulés?,"Lorsque les milieux de stage ont confirmé la continuité de leurs services et que les étudiants évoluent dans un endroit où les consignes de la Santé publique sont respectées, les étudiants peuvent réaliser leur stage. Cependant, aucun étudiant ne peut être pénalisé en raison de son incapacité à répondre aux exigences."
Est-ce que les enfants peuvent jouer sur des structures de jeux au parc?,"Il n’est pas recommandé d’utiliser des structures communes, quelles qu’elles soient. D’ailleurs, certaines villes comme Montréal et Québec en ont interdit l’accès."
"Est-ce qu'on peut organiser un mariage pendant la crise?","Afin de protéger la population, le gouvernement du Québec interdit les rassemblements intérieurs et extérieurs. Quelques exceptions, présentées dans la page [Rassemblements et événements]( ), sont toutefois prévues. Si une personne doit se rendre dans un rassemblement qui fait partie des exceptions autorisées par le gouvernement du Québec, elle est invitée à limiter au maximum la durée de ses présences et à garder, dans la mesure du possible, une distance de deux mètres avec les autres personnes présentes."
Peut-on participer à un enterrement malgré la COVID ?,Oui. Les établissements de santé tolèrent les visites en cas de situations exceptionnelles ou humanitaires. Le gouvernement du Québec interdit les visites non essentielles.
Est-ce que je peux aller à la messe,"Oui, sauf si vous avez reçu la consigne de vous isoler pendant 14 jours. Dans ce cas, vous devez rester confiné à la maison, ce qui inclut aussi que et vous ne pouvez pas sortir marcher jusqu’à la fin de votre isolement. Si vous n’avez pas reçu la consigne de vous isoler : *   Pour les personnes qui vivent dans un CHSLD ou une résidence privée pour aînés ou celles qui sont confiées en ressources intermédiaires et en ressources de type familial (RI‑RTF), les sorties à l’extérieur sont tolérées, mais elles doivent être faites sous supervision. *   Toutes les autres personnes peuvent sortir à l’extérieur pour prendre l’air et marcher. L’important est de garder une distance minimale de 2 mètres (environ 6 pieds) entre vous et les autres personnes qui ne vivent pas sous votre toit."
"Les dépanneurs comme Couche-Tard, sont-ils ouverts ?","Le gouvernement du Québec a demandé aux propriétaires des restaurants de fermer leurs salles à manger. Les commandes pour emporter, les livraisons et les services à l’auto demeurent permis."
Peut-on se rendre dans un salon funéraire ?,Le restaurateur offrant des aliments ou des repas prêts à emporter peut choisir ou non de rendre les toilettes de son établissement accessibles au public. L’exploitant qui le fait devrait alors prévoir une procédure de nettoyage renforcée pour les surfaces les plus exposées au public. Il n’est pas recommandé de permettre aux clients d’avoir accès aux toilettes réservées au personnel.
"Fonctionnaire Québécois, je n'ai pas d'ordinateur pour faire du télétravail est-ce que je dois me rendre au bureau?","Si le télétravail est possible, vous pourrez y recourir pour la durée prévue de l’isolement, soit 14 jours consécutifs. S’il est impossible d’effectuer vos tâches de cette façon, votre gestionnaire évaluera la pertinence de vous confier, en télétravail, d’autres tâches pour lesquelles vous avez les compétences. Discutez-en avec votre gestionnaire. Si le maintien de vos tâches en mode télétravail est impossible, votre salaire sera tout de même maintenu. *   L’accès aux locaux est interdit. *   Si le maintien de toute prestation de service en mode télétravail est impossible, le traitement sera maintenu."
"Est-ce que je peux recevoir chez moi mes parents qui n'habitent pas avec moi?","Il est possible d’accueillir chez vous un parent ou un proche qui réside dans une résidence privée pour aînés. Cependant, certaines règles s’appliquent : *   Vous devez garder votre proche chez vous jusqu’à la fin de la pandémie compte tenu du risque qu’il rapporte le virus à l’intérieur de la résidence privée pour aînés lors de son retour. *   Votre proche doit prendre conscience des implications d’une telle décision, par exemple :     *   Il n’est pas possible de recevoir des services à domicile à la même hauteur des soins et services offerts en résidence privée pour aînés, le cas échéant.     *   Il demeurera soumis à la réglementation en vigueur concernant son bail. *   Vous devez prendre en considération la couverture pharmaceutique liée à la sortie de la résidence."
"Si je suis atteint d'une maladie chronique, est-ce obligatoire de m'isoler puisque je ne reviens pas de voyage ?","Le confinement est l’une des mesures qui permettra de réduire la propagation de la COVID-19. Les personnes âgées de 70 ans et plus ainsi que celles ayant un système immunitaire affaibli ou souffrant de maladies chroniques sont invitées à rester à la maison, sauf en cas de nécessité ou d’exception, comme pour se présenter à un rendez-vous médical important. Les visites dans les hôpitaux, les CHSLD, les ressources intermédiaires, les ressources de type familial ainsi que les résidences privées pour aînés sont interdites jusqu’à nouvel ordre. Pour les personnes en bonne santé, il est recommandé d’éviter le plus possible les rassemblements, notamment dans des lieux fermés, et de respecter les consignes sanitaires de base."
"Je n'ai plus de symptômes après les 2 semaines, est-ce que je peux retourner à mon travail de focntionnaire d'état?","Oui. Vous avez le droit de vous absenter de votre travail, sans salaire, en raison d'une maladie ou d’un accident. Si vous avez 3 mois de service continu, vous avez la possibilité de bénéficier d’un maximum de 2 jours de congé payés, au cours d’une même année. Le total des absences ne doit pas excéder 26 semaines sur une période de 12 mois. Le point de départ de cette période de 12 mois se calcule à partir de la date de la première absence. Le poste habituel de la personne salariée et les avantages qui s’y rapportent sont protégés par la loi pendant la durée de son absence. Votre employeur doit vous réintégrer dans votre poste habituel et vous donner le salaire auquel vous auriez eu droit si vous étiez resté au travail. Il est possible de [consulter le site Web de la CNESST]( ) ."
Je vis avec une personne qui vient de se faire diagnostiquer le coronavirus (COVID-19). Que faire?,"Si vous présentez des symptômes de la maladie à coronavirus, vous vous sentirez faible et fatigué. Le repos vous aidera à combattre la maladie. Limitez vos contacts avec les autres jusqu’à la fin des symptômes. Vous pouvez reprendre vos activités quand votre état vous le permet. Il est important que vous buviez souvent, parce que la fièvre fait transpirer et vous fait perdre beaucoup de liquide. Il est recommandé de boire au minimum 1,5 litre par jour. Buvez des liquides froids ou tièdes selon vos goûts. Évitez les boissons alcoolisées ou celles contenant de la caféine, comme le café, le thé et les boissons gazeuses. L’alcool et la caféine ont pour effet de faire uriner et d’augmenter les pertes de liquides (déshydratation). Surveillez les signes de déshydratation suivants : *   sensation de soif extrême; *   bouche et langue sèches; *   urines peu fréquentes ou foncées;"
"Je dois m'isoler mais j'ai deux colocs. Comment on arrange ça ?","Les personnes qui sont en isolement doivent rester à la maison, surveiller leurs symptômes et appeler au [1 877 644‑4545](tel:+1-877-644-4545) si elles présentent l’un des symptômes suivants : *   apparition ou aggravation d’une toux; *   [fièvre]( ); *   difficultés respiratoires; *   perte soudaine de l’odorat sans congestion nasale, avec ou sans perte de goût. En aucun temps, ces personnes ne doivent sortir à l’extérieur, et ce, même pour aller marcher. Certaines pratiques sont également recommandées si elles habitent avec d’autres personnes qui n’ont pas voyagé. Pour plus de détails sur les consignes à suivre, se référer à la section [Consignes sanitaires]( )."
"C'est quoi l'isolement volontaire?","Les personnes qui sont en isolement doivent rester à la maison, surveiller leurs symptômes et appeler au [1 877 644‑4545](tel:+1-877-644-4545) si elles présentent l’un des symptômes suivants : *   apparition ou aggravation d’une toux; *   [fièvre]( ); *   difficultés respiratoires; *   perte soudaine de l’odorat sans congestion nasale, avec ou sans perte de goût. En aucun temps, ces personnes ne doivent sortir à l’extérieur, et ce, même pour aller marcher. Certaines pratiques sont également recommandées si elles habitent avec d’autres personnes qui n’ont pas voyagé. Pour plus de détails sur les consignes à suivre, se référer à la section [Consignes sanitaires]( )."
"Si c'est impossible de faire du télétravail en tant que fonctionnaire d'état, est-ce que je peux en discuter avec mon gestionnaire?","Si le télétravail est possible, vous pourrez y recourir pour la durée prévue de l’isolement, soit 14 jours consécutifs. S’il est impossible d’effectuer vos tâches de cette façon, votre gestionnaire évaluera la pertinence de vous confier, en télétravail, d’autres tâches pour lesquelles vous avez les compétences. Discutez-en avec votre gestionnaire. Si le maintien de vos tâches en mode télétravail est impossible, votre salaire sera tout de même maintenu. *   L’accès aux locaux est interdit. *   Si le maintien de toute prestation de service en mode télétravail est impossible, le traitement sera maintenu."
Est-il préférable pour une personne de s’isoler et de rester à la maison pour les semaines à venir même si elle ne revient pas de voyage?,"Le confinement est l’une des mesures qui permettra de réduire la propagation de la COVID-19. Les personnes âgées de 70 ans et plus ainsi que celles ayant un système immunitaire affaibli ou souffrant de maladies chroniques sont invitées à rester à la maison, sauf en cas de nécessité ou d’exception, comme pour se présenter à un rendez-vous médical important. Les visites dans les hôpitaux, les CHSLD, les ressources intermédiaires, les ressources de type familial ainsi que les résidences privées pour aînés sont interdites jusqu’à nouvel ordre. Pour les personnes en bonne santé, il est recommandé d’éviter le plus possible les rassemblements, notamment dans des lieux fermés, et de respecter les consignes sanitaires de base."
"C'est quoi les dispositions prévues dans ma convention collective de la fonction publique?","Dans le contexte où plusieurs services municipaux sont présentement suspendus, il revient à chaque municipalité d’adopter les mesures qu’elle juge appropriées à sa situation en matière de gestion de son personnel, et ce, dans le respect des lois et des conventions collectives, ces dernières pouvant faire l’objet d’assouplissements convenus avec les associations et les syndicats. Comme tout employeur du Québec, les municipalités sont encouragées à privilégier des stratégies permettant de maintenir en poste le plus grand nombre d’employés possible, tout en prenant les mesures nécessaires pour protéger leur santé et leur sécurité. Une municipalité pourrait, entre autres, privilégier : *   le télétravail; *   le redéploiement dans d’autres fonctions liées aux services essentiels; *   le prêt de service à d’autres organismes municipaux, à des organismes communautaires ou au réseau de la santé."
"Si je ne reviens pas de voyage et que je suis en santé et que j'ai moins de 70 ans, est-ce que je peux continuer mes activités habituelles ?","Les personnes qui reviennent d’un séjour à l’extérieur du pays ont l’obligation de s’isoler pour une période de 14 jours. Cet isolement vise autant les voyageurs malades ou qui ressentent des symptômes que ceux qui n’en ont pas et qui sont en parfaite santé. Les personnes qui sont en isolement doivent rester à la maison, surveiller leurs symptômes et appeler au [1 877 644‑4545](tel:+1-877-644-4545) si elles présentent l’un des symptômes suivants : *   apparition ou aggravation d’une toux; *   [fièvre]( ); *   difficultés respiratoires; *   perte soudaine de l’odorat sans congestion nasale, avec ou sans perte de goût. En aucun temps, ces personnes ne doivent sortir à l’extérieur, et ce, même pour aller marcher. Certaines pratiques sont également recommandées si elles habitent avec d’autres personnes qui n’ont pas voyagé."
"Si je suis un employé de la fonction publique en quarantaine volontaire, est-ce que l'état continue de me payer?",Oui. Les employés seront payés comme à l’habitude.
Que dois-je faire si je dois me placer en isolement volontaire ?,"Les personnes qui sont en isolement doivent rester à la maison, surveiller leurs symptômes et appeler au [1 877 644‑4545](tel:+1-877-644-4545) si elles présentent l’un des symptômes suivants : *   apparition ou aggravation d’une toux; *   [fièvre]( ); *   difficultés respiratoires; *   perte soudaine de l’odorat sans congestion nasale, avec ou sans perte de goût. En aucun temps, ces personnes ne doivent sortir à l’extérieur, et ce, même pour aller marcher. Certaines pratiques sont également recommandées si elles habitent avec d’autres personnes qui n’ont pas voyagé. Pour plus de détails sur les consignes à suivre, se référer à la section [Consignes sanitaires]( )."
"Quelle sont les règles à suivre pour l'isolement volontaire?","Les personnes qui sont en isolement doivent rester à la maison, surveiller leurs symptômes et appeler au [1 877 644‑4545](tel:+1-877-644-4545) si elles présentent l’un des symptômes suivants : *   apparition ou aggravation d’une toux; *   [fièvre]( ); *   difficultés respiratoires; *   perte soudaine de l’odorat sans congestion nasale, avec ou sans perte de goût. En aucun temps, ces personnes ne doivent sortir à l’extérieur, et ce, même pour aller marcher. Certaines pratiques sont également recommandées si elles habitent avec d’autres personnes qui n’ont pas voyagé. Pour plus de détails sur les consignes à suivre, se référer à la section [Consignes sanitaires]( )."
"Est-ce obligatoire de rester à la maison lorsqu'on ne revient pas de voyage ?","Le confinement est l’une des mesures qui permettra de réduire la propagation de la COVID-19. Les personnes âgées de 70 ans et plus ainsi que celles ayant un système immunitaire affaibli ou souffrant de maladies chroniques sont invitées à rester à la maison, sauf en cas de nécessité ou d’exception, comme pour se présenter à un rendez-vous médical important. Les visites dans les hôpitaux, les CHSLD, les ressources intermédiaires, les ressources de type familial ainsi que les résidences privées pour aînés sont interdites jusqu’à nouvel ordre. Pour les personnes en bonne santé, il est recommandé d’éviter le plus possible les rassemblements, notamment dans des lieux fermés, et de respecter les consignes sanitaires de base."
"En tant que personnel de la fonction publique, si je suis en isolement volontaire mais en capacité de travailler, est-ce que je suis obligé de faire du télétravail ?",Le gouvernement du Québec invite les employeurs à faire preuve de compréhension et de souplesse envers un employé qui revient de voyage ou qui présente des symptômes.
Comment éviter la propagation du covid,La page [Tousser ou éternuer sans contaminer]( ) illustre les précautions à prendre pour éviter de contaminer son environnement ou ses proches.
Je fais quoi pour me mettre en isolement,"Les personnes qui sont en isolement doivent rester à la maison, surveiller leurs symptômes et appeler au [1 877 644‑4545](tel:+1-877-644-4545) si elles présentent l’un des symptômes suivants : *   apparition ou aggravation d’une toux; *   [fièvre]( ); *   difficultés respiratoires; *   perte soudaine de l’odorat sans congestion nasale, avec ou sans perte de goût. En aucun temps, ces personnes ne doivent sortir à l’extérieur, et ce, même pour aller marcher. Certaines pratiques sont également recommandées si elles habitent avec d’autres personnes qui n’ont pas voyagé. Pour plus de détails sur les consignes à suivre, se référer à la section [Consignes sanitaires]( )."
Une personne de mon entourage direct présente des symptômes. Que faire?,"Pour protéger votre entourage, voici ce que vous devez faire jusqu’à la fin des symptômes (fièvre, toux, fatigue, etc.) : *   Isolez-vous dans une chambre pour éviter de contaminer vos proches; *   Dormez et mangez seul dans votre chambre; *   Utilisez une seule salle de bain; *   Couvrez votre nez et votre bouche lorsque vous toussez ou éternuez, idéalement avec un mouchoir de papier. Crachez dans un mouchoir de papier. Lavez-vous les mains après; *   Si vous n’avez pas de mouchoir de papier, toussez ou éternuez dans le pli de votre coude ou le haut de votre bras; *   Déposez les mouchoirs de papier utilisés dans le sac à déchets d’une poubelle fermée. Gardez les mouchoirs utilisés hors de la portée des enfants; *   N’accueillez pas de visiteur à la maison."
Comment faire pour être isolé avec les autres membres de ma famille ?,"Les personnes qui sont en isolement doivent rester à la maison, surveiller leurs symptômes et appeler au [1 877 644‑4545](tel:+1-877-644-4545) si elles présentent l’un des symptômes suivants : *   apparition ou aggravation d’une toux; *   [fièvre]( ); *   difficultés respiratoires; *   perte soudaine de l’odorat sans congestion nasale, avec ou sans perte de goût. En aucun temps, ces personnes ne doivent sortir à l’extérieur, et ce, même pour aller marcher. Certaines pratiques sont également recommandées si elles habitent avec d’autres personnes qui n’ont pas voyagé. Pour plus de détails sur les consignes à suivre, se référer à la section [Consignes sanitaires]( )."
"Est-ce nécessaire de s'isoler lorsqu'on ne revient pas de voyage ?","Le confinement est l’une des mesures qui permettra de réduire la propagation de la COVID-19. Les personnes âgées de 70 ans et plus ainsi que celles ayant un système immunitaire affaibli ou souffrant de maladies chroniques sont invitées à rester à la maison, sauf en cas de nécessité ou d’exception, comme pour se présenter à un rendez-vous médical important. Les visites dans les hôpitaux, les CHSLD, les ressources intermédiaires, les ressources de type familial ainsi que les résidences privées pour aînés sont interdites jusqu’à nouvel ordre. Pour les personnes en bonne santé, il est recommandé d’éviter le plus possible les rassemblements, notamment dans des lieux fermés, et de respecter les consignes sanitaires de base."
Est-ce possible de faire des visites en Centre Hospitaliers de longue durée ?,"Depuis le 13 mars 2020, les visites dans les CHSLD sont interdites afin de protéger les personnes les plus vulnérables ainsi que les travailleuses et travailleurs du réseau de la santé et des services sociaux, sauf pour des raisons humanitaires. Ainsi, dans le cas de la fin de vie imminente, la présence d’une ou deux personnes significatives auprès de la personne n’est pas considérée comme un visiteur."
"Employé de la focntion publique, je peux faire du télétravail, quelle est la durée de l'isolement?",Le gouvernement du Québec invite les employeurs à faire preuve de compréhension et de souplesse envers un employé qui revient de voyage ou qui présente des symptômes.
Pour quelle raison doit-on rester à la maison si on ne revient pas de voyage ?,"Le confinement est l’une des mesures qui permettra de réduire la propagation de la COVID-19. Les personnes âgées de 70 ans et plus ainsi que celles ayant un système immunitaire affaibli ou souffrant de maladies chroniques sont invitées à rester à la maison, sauf en cas de nécessité ou d’exception, comme pour se présenter à un rendez-vous médical important. Les visites dans les hôpitaux, les CHSLD, les ressources intermédiaires, les ressources de type familial ainsi que les résidences privées pour aînés sont interdites jusqu’à nouvel ordre. Pour les personnes en bonne santé, il est recommandé d’éviter le plus possible les rassemblements, notamment dans des lieux fermés, et de respecter les consignes sanitaires de base."
Quelles sont les consignes au personnel de la fonction publique pour retourner au travail après avoir été en quarantaine?,"Le décret 177-2020 (13 mars 2020), l’arrêté 2020-004 (15 mars 2020) et l’arrêté 2020-005 (17 mars 2020) précisent les catégories d’emploi ayant accès aux services de garde d’urgence. Certaines catégories d’emploi concernent plus spécifiquement le milieu municipal Dans le cas d’un service essentiel confié en impartition, le personnel du fournisseur visé par les catégories d’emploi peut également bénéficier des services de garde d’urgence. Le cas échéant, le principal dirigeant de l’entreprise doit déterminer quels membres du personnel fournissent des services jugés essentiels. Consulter la [liste complète des emplois et des services essentiels]( ) ."
Quels sont les régions et les territoires sociosanitaires du Québec où les policiers limitent les entrées et les sorties et autorisent seulement les déplacements essentiels?,"*   Bas-Saint-Laurent *   Municipalité de paroisse de Notre-Dame-des-Sept-Douleurs, dans la région sociosanitaire du Bas-Saint-Laurent. *   Abitibi-Témiscamingue. *   Côte-Nord. *   Nord-du-Québec. *   Saguenay-Lac-Saint-Jean. *   Gaspésie-Îles-de-la-Madeleine. *   Nunavik. *   Terres-Cries-de-la-Baie-James. *   Outaouais. *   Municipalités régionales de comté d’Autray, de Joliette, de Matawinie et de Montcalm pour la région de Lanaudière. *   Municipalités régionales de comté d’Antoine-Labelle, d’Argenteuil, de Les-Pays-d’en-Haut et de Les Laurentides pour la région des Laurentides. *   Secteur de la Ville de Boisbriand composé des rues Beth-Halevy, Chemin de Tash, Cour Steiner, Anne Frank, Carré André-Ouellet, Olsen Passage, avenue Moishe et Place Komano, dans la région sociosanitaire des Laurentides. *   Agglomération de La Tuque pour la région de la Mauricie et Centre-du-Québec."
"Est-ce qu'il faut éviter de se déplacer d'une région à l'autre au Québec?","*   Bas-Saint-Laurent *   Municipalité de paroisse de Notre-Dame-des-Sept-Douleurs, dans la région sociosanitaire du Bas-Saint-Laurent. *   Abitibi-Témiscamingue. *   Côte-Nord. *   Nord-du-Québec. *   Saguenay-Lac-Saint-Jean. *   Gaspésie-Îles-de-la-Madeleine. *   Nunavik. *   Terres-Cries-de-la-Baie-James. *   Outaouais. *   Municipalités régionales de comté d’Autray, de Joliette, de Matawinie et de Montcalm pour la région de Lanaudière. *   Municipalités régionales de comté d’Antoine-Labelle, d’Argenteuil, de Les-Pays-d’en-Haut et de Les Laurentides pour la région des Laurentides. *   Secteur de la Ville de Boisbriand composé des rues Beth-Halevy, Chemin de Tash, Cour Steiner, Anne Frank, Carré André-Ouellet, Olsen Passage, avenue Moishe et Place Komano, dans la région sociosanitaire des Laurentides. *   Agglomération de La Tuque pour la région de la Mauricie et Centre-du-Québec."
Quels sont les dessertes aériennes admissibles pour le maintien des services pendant la pandémie?,"Les dessertes aériennes admissibles sont celles dont la destination finale est l’une des régions isolées suivantes : *   le Nunavik; *   Eeyou Istchee Baie-James; *   la Basse-Côte-Nord; *   l’île d’Anticosti; *   les Îles-de-la-Madeleine; *   Fermont; *   Schefferville. Le ministère des Transports se réserve le droit de modifier la liste des destinations admissibles, selon l’évolution de l’urgence sanitaire."
"Mon ex-conjoint prend les transports en commun et cela m'inquiète pour la garde partagée.","Les services de transport en commun demeurent opérationnels et représentent un service essentiel pour permettre, notamment, au personnel du réseau de la santé et des services sociaux de se déplacer. Les sociétés de transport du Québec ont accentué la fréquence de l’entretien de leurs véhicules et installations. Les usagers sont tout de même invités à appliquer les consignes sanitaires habituelles et à conserver, dans la mesure du possible, une distance de deux mètres avec les autres personnes présentes. De plus, les usagers sont invités, dans la mesure du possible, à modifier leurs horaires habituels de façon à limiter les foules présentes dans le transport en commun aux heures de pointe."
Quelles sont les dépenses admissibles des entreprises participant au maintien des services régionaux aériens pendant la pandémie?,"Les dessertes aériennes admissibles sont celles dont la destination finale est l’une des régions isolées suivantes : *   le Nunavik; *   Eeyou Istchee Baie-James; *   la Basse-Côte-Nord; *   l’île d’Anticosti; *   les Îles-de-la-Madeleine; *   Fermont; *   Schefferville. Le ministère des Transports se réserve le droit de modifier la liste des destinations admissibles, selon l’évolution de l’urgence sanitaire."
"Pour les livraisons de colis, est-ce que la signature est toujours demandée?","Oui, car les livraisons de colis sont considérées comme des services prioritaires. Les livreurs ne doivent cependant pas présenter de symptômes de la COVID-19."
"Les services d'autobus sont-ils toujours en fonction?","Les services prioritaires de transport et logistique, incluant : *   Transports collectifs et transport des personnes *   Ports et aéroports *   Services d’entretien de locomotives, d’aéronefs et maritime et opérations aéronautiques essentielles (transport aérien) *   Approvisionnement et distribution des biens alimentaires, épiceries et dépanneurs *   Transport, entreposage et distribution de marchandises *   Déneigement et maintien des liens routiers fonctionnels *   Stations-service, entretien et réparations de véhicules, firmes de dépanneuses, camions et équipements spécialisés et assistance routière *   Transport rémunéré des personnes, transport adapté et firmes de location de véhicules *   Services postaux, messageries, livraison de colis *   Ateliers de réparation de vélos, incluant la vente"
Est-ce que je fait parti des personnes pouvant aller dans une région fermée?,"Oui, avec preuve de résidence. Toutefois, si la personne présente des symptômes de la COVID‑19, elle devra être en isolement obligatoire durant 14 jours, dans un lieu désigné par l’agent de quarantaine ou toute autorité concernée."
"Où puis-je obtenir de l'information sur les immatriculations, permis de conduire et autres services de la SAAQ?","*   [Société de l'assurance automobile du Québec (SAAQ)]( )"
"Ma région est en isolement, est-ce que la livraison des colis fonctionne encore ?","Oui, car les livraisons de colis sont considérées comme des services prioritaires. Les livreurs ne doivent cependant pas présenter de symptômes de la COVID-19."
"Est-ce que je peux être informé sur les Immatriculations, permis de conduire et autres services de la SAAQ?","*   [Société de l'assurance automobile du Québec (SAAQ)]( )"
"Je crois avoir été en contact avec un malade. Puis-je prendre l'autobus quand même ?","Il est recommandé que les personnes qui présentent des [symptômes]( ) de la COVID-19 n’utilisent pas le transport en commun, le métro ou le taxi pour leurs déplacements, y compris pour aller à un rendez-vous médical, ou pour retourner à leur domicile. L’utilisation d’une voiture privée est privilégiée. Si ce n’est pas possible, un transport en taxi peut être acceptable, afin d’éviter que la personne n’utilise le transport en commun. Il faudra alors appliquer, de façon rigoureuse, les mesures de prévention suivantes : *   Privilégier les modèles de taxi où les surfaces intérieures peuvent facilement être nettoyées et désinfectées (par exemple, un intérieur en vinyle plutôt qu’en tissu) et où il est possible de s’asseoir à 2 mètres ou plus du chauffeur (par exemple, une fourgonnette). *   Nettoyer ses mains avant de monter dans le taxi avec une solution hydroalcoolique, comme le Purell® ou Bacti Control®."
"Possibilité d'aller dans une région fermée pour une garde partagée.","En aucun cas si la personne présente des symptômes de la COVID-19. Il est permis pour un parent de se rendre dans l’une des régions visées pour respecter les modalités relatives à la garde d’un enfant, telles qu’une ordonnance contenue dans un jugement rendu par un tribunal ou une entente de droits d’accès. S’il s’agit d’une entente parentale prise hors Cour, les policiers feront preuve de jugement et de discernement et le passage sera autorisé. En cas de doute, on peut communiquer avec la Clinique d’assistance juridique COVID-19 mise en place par le ministère de la Justice du Québec et le Barreau du Québec, en composant le [1 866 699-9729](+tel:1-866-699-9729)."
Est-il possible de retourner dans l’une des régions fermées au retour d’un voyage à l’étranger?,"Oui, avec preuve de résidence. Toutefois, si la personne présente des symptômes de la COVID‑19, elle devra être en isolement obligatoire durant 14 jours, dans un lieu désigné par l’agent de quarantaine ou toute autorité concernée."
